,station_id,station_name,year,snow,t_mean,lon,lat
4067,350220580,RZESZÓW-JASIONKA,1962,14,-11.3,22.042222,50.110833
4068,350230595,ZAMOŚĆ,1962,8,-11.9,23.206389,50.697778
4069,351150400,ZIELONA GÓRA,1962,5,-8.7,15.524444,51.930278
4070,351150405,ZGORZELEC,1962,8,-10.1,15.033333,51.133333
4071,351160415,LEGNICA,1962,6,-9.3,16.2075,51.1925
4072,351160418,LESZNO,1962,3,-8.2,16.534722,51.835833
4073,351160424,WROCŁAW-STRACHOWICE,1962,6,-8.9,16.9,51.103333
4074,351180435,KALISZ,1962,6,-9.3,18.081944,51.781944
4075,351180455,WIELUŃ,1962,8,-10.4,18.557778,51.211111
4076,351190465,ŁÓDŹ-LUBLINEK,1962,5,-9.4,19.399722,51.723333
4077,351190469,SULEJÓW,1962,8,-10.9,19.864444,51.352778
4078,351220495,LUBLIN-RADAWIEC,1962,9,-9.6,22.393611,51.216944
4079,351230497,WŁODAWA,1962,13,-8.5,23.529444,51.553333
4080,352140310,SŁUBICE,1962,1,-6.7,14.619444,52.348889
4081,352150300,GORZÓW WIELKOPOLSKI,1962,0,-7.0,15.277222,52.741111
4082,352160330,POZNAŃ-ŁAWICA,1962,2,-8.3,16.835833,52.417222
4083,352180345,KOŁO,1962,7,-7.8,18.661389,52.200278
4084,352190360,PŁOCK,1962,5,-7.1,19.725833,52.588333
4085,352200375,WARSZAWA-OKĘCIE,1962,5,-7.9,20.961111,52.162778
4086,352220385,SIEDLCE,1962,10,-7.5,22.244722,52.181111
4087,352230399,TERESPOL,1962,14,-6.6,23.621389,52.078333
4088,353140200,ŚWINOUJŚCIE,1962,2,-5.6,14.242222,53.923333
4089,353140205,SZCZECIN,1962,0,-6.3,14.622778,53.395278
4090,353150210,RESKO-SMÓLSKO,1962,2,-5.3,15.414722,53.771667
4091,353160215,SZCZECINEK,1962,5,-6.1,16.746667,53.714722
4092,353170235,CHOJNICE,1962,5,-6.3,17.5325,53.715278
4093,353170240,BYDGOSZCZ,1962,9,-6.4,17.966667,53.1
4094,353180250,TORUŃ,1962,8,-6.1,18.595278,53.041944
4095,353200270,MŁAWA,1962,6,-6.0,20.361111,53.104167
4096,353200272,OLSZTYN,1962,5,-5.4,20.422778,53.771111
4097,353210280,MIKOŁAJKI,1962,4,-5.4,21.588611,53.789444
4098,353210285,OSTROŁĘKA,1962,7,-5.6,21.533889,53.065833
4099,353230295,BIAŁYSTOK,1962,12,-5.1,23.162222,53.107222
4100,354150100,KOŁOBRZEG-DŹWIRZYNO,1962,1,-5.3,15.388889,54.158333
4101,354160105,KOSZALIN,1962,1,-5.3,16.155556,54.204444
4102,354160115,USTKA,1962,12,-6.9,16.854167,54.588333
4103,354170120,ŁEBA,1962,8,-7.1,17.534722,54.753611
4104,354170125,LĘBORK,1962,4,-8.5,17.723611,54.553056
4105,354180135,HEL,1962,9,-3.3,18.811944,54.603611
4106,354180150,GDAŃSK-RĘBIECHOWO,1962,13,-5.0,18.466667,54.383333
4107,354190160,ELBLĄG-MILEJEWO,1962,3,-4.4,19.543611,54.223056
4108,354220195,SUWAŁKI,1962,7,-5.3,22.948889,54.130833
4109,249180010,PSZCZYNA,1963,12,-0.8,18.916667,50.0
4110,249189996,JASTRZĘBIE-ZDRÓJ,1963,8,-2.8,18.566667,49.95
4111,249190130,MIĘDZYBRODZIE BIALSKIE,1963,7,1.9,19.2,49.8
4112,249190190,MAKÓW PODHALAŃSKI,1963,14,-1.1,19.683333,49.733333
4113,249190350,ZAWOJA,1963,15,3.3,19.516667,49.616667
4114,249190560,JABŁONKA,1963,10,-2.5,19.7,49.466667
4115,249199979,GUBAŁÓWKA,1963,16,3.0,19.933333,49.3
4116,249199983,WITÓW,1963,19,2.5,19.833333,49.333333
4117,249199986,SIENIAWA,1963,16,0.6,19.916667,49.533333
4118,249199992,ŻYWIEC,1963,12,1.7,19.233333,49.716667
4119,249199998,WADOWICE,1963,11,-1.9,19.516667,49.883333
4120,249200180,LIMANOWA,1963,17,1.3,20.433333,49.683333
4121,249200260,ŁĄCKO,1963,20,0.4,20.439444,49.559444
4122,249200370,KROŚCIENKO,1963,17,0.7,20.433333,49.45
4123,249200470,KRYNICA,1963,20,-1.5,20.966667,49.416667
4124,249200490,MUSZYNA,1963,11,-1.3,20.883333,49.35
4125,249209986,MSZANA DOLNA,1963,14,2.3,20.083333,49.666667
4126,249209991,ROŻNÓW,1963,15,1.4,20.683333,49.766667
4127,249209999,BOCHNIA,1963,14,-4.9,20.4,49.983333
4128,249210070,BIECZ-GRUDNA,1963,16,0.1,21.25,49.733333
4129,249210150,IWONICZ-ZDRÓJ,1963,24,-0.8,21.783333,49.566667
4130,249210230,WYSOWA,1963,18,-4.9,21.183333,49.433333
4131,249210240,BARWINEK,1963,28,-2.1,21.683333,49.433333
4132,249219993,KROSNO,1963,21,-0.1,21.75,49.683333
4133,249219996,ŻARNOWA,1963,20,1.2,21.816667,49.883333
4134,249220040,DYNÓW,1963,30,-3.5,22.233333,49.833333
4135,249220060,BIRCZA,1963,20,-1.2,22.483333,49.683333
4136,249220080,SANOK-TREPCZA,1963,24,-3.1,22.183333,49.583333
4137,249220170,BALIGRÓD-MCHAWA,1963,26,2.1,22.283333,49.35
4138,249220180,KOMAŃCZA,1963,28,-0.7,22.066667,49.333333
4139,249229993,BRZEGI DOLNE,1963,20,-5.3,22.616667,49.45
4140,250150220,KARPACZ,1963,8,-0.5,15.783333,50.783333
4141,250160130,SZCZAWNO-ZDRÓJ,1963,5,-3.1,16.233333,50.8
4142,250160520,LĄDEK-ZDRÓJ,1963,2,-3.5,16.883333,50.35
4143,250169994,DUSZNIKI-ZDRÓJ,1963,7,-3.4,16.4,50.4
4144,250169998,ŚWIDNICA,1963,0,-1.2,16.466667,50.85
4145,250170110,DOBROGOSZCZ,1963,1,0.5,17.016667,50.766667
4146,250170140,GRODKÓW,1963,4,0.7,17.4,50.683333
4147,250170250,OTMUCHÓW,1963,5,0.3,17.166667,50.466667
4148,250170320,PRUDNIK,1963,0,-0.2,17.566667,50.316667
4149,250179999,OŁAWA,1963,5,-0.5,17.316667,50.95
4150,250180270,ŚWIERKLANIEC,1963,7,-2.9,18.95,50.433333
4151,250180380,SUKOWICE,1963,5,-4.4,18.166667,50.266667
4152,250189996,LUBLINIEC,1963,2,-2.2,18.7,50.683333
4153,250190030,SILNICZKA,1963,9,-2.5,19.766667,50.916667
4154,250190250,ZĄBKOWICE,1963,6,-2.6,19.283333,50.366667
4155,250190380,BIERUŃ STARY,1963,10,-3.6,19.1,50.083333
4156,250190390,KRAKÓW-OBSERWATORIUM,1963,10,-4.8,19.966667,50.066667
4157,250199993,OLKUSZ,1963,5,-2.3,19.566667,50.283333
4158,250200120,SKRONIÓW,1963,6,-5.0,20.266667,50.633333
4159,250200220,SIELEC,1963,2,-6.4,20.416667,50.316667
4160,250200230,BORUSOWA,1963,6,-2.5,20.8,50.283333
4161,250200310,WIELICZKA,1963,18,-3.3,20.05,50.0
4162,250210130,STASZÓW,1963,5,-2.7,21.183333,50.6
4163,250210180,CHORZELÓW,1963,10,0.0,21.45,50.35
4164,250219988,KOLBUSZOWA,1963,15,-1.0,21.8,50.233333
4165,250220140,TARNOGRÓD,1963,29,-3.8,22.75,50.366667
4166,250229993,OŻAŃSK,1963,20,-4.5,22.583333,50.033333
4167,250229995,LEŻAJSK,1963,17,-5.1,22.416667,50.25
4168,250230030,WERBKOWICE,1963,14,-7.1,23.766667,50.75
4169,250230070,TOMASZÓW LUBELSKI,1963,20,-6.0,23.4,50.45
4170,250239994,LUBACZÓW,1963,26,-5.6,23.133333,50.15
4171,251150250,ZGORZELEC,1963,2,-2.0,15.033333,51.133333
4172,251159996,SZPROTAWA,1963,8,-3.2,15.533333,51.566667
4173,251169999,WIŃSKO,1963,8,-1.9,16.616667,51.466667
4174,251170090,SMOLICE,1963,9,-2.9,17.183333,51.7
4175,251170290,NAMYSŁÓW,1963,5,0.3,17.733333,51.083333
4176,251180090,SIERADZ,1963,5,-3.0,18.7,51.6
4177,251190050,PUCZNIEW,1963,11,-3.7,19.083333,51.783333
4178,251200030,SKIERNIEWICE,1963,6,-3.4,20.166667,51.966667
4179,251210120,PUŁAWY,1963,7,-1.3,21.966667,51.416667
4180,251219997,OPOLE LUBELSKIE,1963,9,-0.4,21.933333,51.133333
4181,251220070,SOBIESZYN,1963,13,-2.8,22.15,51.616667
4182,251229996,FELIN,1963,11,-3.3,22.633333,51.233333
4183,251229998,NOWA WIEŚ,1963,23,-4.1,22.75,51.45
4184,251229999,RADZYŃ PODLASKI,1963,12,-3.4,22.6,51.766667
4185,251239997,KRASNYSTAW,1963,2,-4.4,23.15,51.0
4186,252150050,KRZYŻ,1963,6,-8.5,15.983333,52.883333
4187,252150120,GORZYŃ,1963,11,-4.0,15.9,52.566667
4188,252159997,TRZEBIECHÓW,1963,9,-4.1,15.733333,52.016667
4189,252159999,SULĘCIN,1963,13,-5.0,15.1,52.45
4190,252160110,SZAMOTUŁY-BABORÓWKO,1963,13,-4.0,16.633333,52.583333
4191,252160230,WIELICHOWO,1963,10,-4.4,16.35,52.116667
4192,252170110,GNIEZNO,1963,12,-4.0,17.566667,52.55
4193,252170210,KÓRNIK,1963,10,-2.6,17.1,52.25
4194,252180080,KOŁUDA WIELKA,1963,14,-4.7,18.15,52.733333
4195,252189999,CIECHOCINEK,1963,13,-5.9,18.8,52.883333
4196,252199995,TOPOLA-BŁONIE,1963,10,-2.7,19.183333,52.083333
4197,252200060,POŚWIĘTNE,1963,16,-5.8,20.383333,52.633333
4198,252200120,LEGIONOWO,1963,12,-5.3,20.966667,52.4
4199,252200150,WARSZAWA-BIELANY,1963,9,-3.4,20.966667,52.283333
4200,252209995,BRWINÓW,1963,9,-3.6,20.716667,52.133333
4201,252209997,NIEPOKALANÓW,1963,9,-4.6,20.416667,52.2
4202,252210050,PUŁTUSK,1963,15,-6.1,21.001667,52.067778
4203,252210160,WARSZAWA-OBSERWATORIUM,1963,15,-2.3,21.033333,52.216667
4204,252219993,ŚWIDER,1963,11,-4.1,21.25,52.116667
4205,252219995,SINOŁĘKA,1963,21,-5.2,21.916667,52.216667
4206,252220030,SZEPIETOWO,1963,13,-6.0,22.55,52.85
4207,252230120,BIAŁOWIEŻA,1963,10,-4.9,23.85,52.7
4208,252239995,BIAŁA PODLASKA,1963,10,-4.9,23.083333,52.033333
4209,252239998,BIELSK PODLASKI,1963,12,-4.8,23.166667,52.766667
4210,253149998,LIPNIK (LIPKI),1963,3,-7.1,14.966667,53.35
4211,253149999,TRZEBIEŻ,1963,6,-5.9,14.533333,53.666667
4212,253150190,PRZELEWICE,1963,12,-5.6,15.083333,53.1
4213,253160090,WIERZCHOWO,1963,11,-5.9,16.116667,53.466667
4214,253180020,RADOSTOWO,1963,12,-7.0,18.75,53.983333
4215,253180090,ŚLIWICE,1963,8,-6.6,18.183333,53.7
4216,253190070,PRABUTY,1963,12,-5.7,19.216667,53.733333
4217,253209993,PRZASNYSZ,1963,11,-7.6,20.9,53.033333
4218,253209997,BISKUPIEC,1963,15,-6.9,20.983333,53.85
4219,253210130,SZCZYTNO,1963,18,-8.4,21.016667,53.583333
4220,253219998,ZAWODZIE,1963,16,-7.4,21.4,53.383333
4221,253220070,BIEBRZA-PIEŃCZYKÓWEK,1963,13,-6.0,22.6,53.65
4222,253220090,SZCZUCZYN,1963,19,-7.7,22.283333,53.566667
4223,253230020,RÓŻANYSTOK,1963,6,-5.0,23.4,53.633333
4224,254140010,DZIWNÓW,1963,4,-6.0,14.733333,54.016667
4225,254160020,DARŁOWO,1963,18,-5.1,16.383333,54.45
4226,254170140,KOŚCIERZYNA,1963,7,-6.9,17.966667,54.133333
4227,254179996,CZARNA DĄBRÓWKA,1963,6,-6.5,17.566667,54.35
4228,254179998,SŁUPSK,1963,11,-5.6,17.0,54.466667
4229,254180010,ROZEWIE,1963,3,-5.6,18.333333,54.833333
4230,254180060,GDYNIA,1963,8,-4.5,18.566667,54.516667
4231,254180110,GDAŃSK-ŚWIBNO,1963,17,-7.2,18.933333,54.333333
4232,254189998,HOPOWO,1963,2,-6.8,18.25,54.25
4233,254190120,KMIECIN,1963,30,-6.3,19.166667,54.183333
4234,254199998,TOLKMICKO,1963,12,-4.3,19.533333,54.316667
4235,254200080,LIDZBARK WARMIŃSKI,1963,12,-7.0,20.6,54.133333
4236,254219999,GIŻYCKO,1963,14,-6.9,21.8,54.033333
4237,254220030,GOŁDAP,1963,14,-1.3,22.316667,54.316667
4238,254220090,OLECKO,1963,10,-6.1,22.483333,54.05
4239,349190600,BIELSKO-BIAŁA,1963,15,1.9,19.001111,49.808056
4240,349190625,ZAKOPANE,1963,15,-0.1,19.960278,49.293889
4241,349190650,KASPROWY WIERCH,1963,21,-3.2,19.981944,49.2325
4242,349200660,NOWY SĄCZ,1963,17,2.8,20.689167,49.627222
4243,349220690,LESKO,1963,28,-2.0,22.341667,49.466389
4244,349220695,PRZEMYŚL,1963,20,-4.6,22.771944,49.804167
4245,350150500,JELENIA GÓRA,1963,8,-1.5,15.788889,50.900278
4246,350150510,ŚNIEŻKA,1963,12,-3.3,15.739444,50.736111
4247,350160520,KŁODZKO,1963,4,-3.2,16.614167,50.436944
4248,350170530,OPOLE,1963,6,-1.7,17.968889,50.626944
4249,350180540,RACIBÓRZ,1963,5,-0.8,18.191667,50.061667
4250,350190550,CZĘSTOCHOWA,1963,10,-2.8,19.0925,50.8125
4251,350190560,KATOWICE,1963,8,-2.5,19.0241157,50.25635
4252,350190566,KRAKÓW-BALICE,1963,14,-4.1,19.801944,50.080278
4253,350200570,KIELCE-SUKÓW,1963,10,-1.6,20.692222,50.810278
4254,350200575,TARNÓW,1963,12,2.2,20.984444,50.03
4255,350210585,SANDOMIERZ,1963,10,-5.0,21.715833,50.696667
4256,350220580,RZESZÓW-JASIONKA,1963,19,-4.4,22.042222,50.110833
4257,350230595,ZAMOŚĆ,1963,27,-6.1,23.206389,50.697778
4258,351150400,ZIELONA GÓRA,1963,10,-2.9,15.524444,51.930278
4259,351150405,ZGORZELEC,1963,2,-2.0,15.033333,51.133333
4260,351160415,LEGNICA,1963,8,-1.9,16.2075,51.1925
4261,351160418,LESZNO,1963,11,-3.8,16.534722,51.835833
4262,351160424,WROCŁAW,1963,8,-1.6,17.031836,51.1106167
4263,351180435,KALISZ,1963,14,-2.0,18.081944,51.781944
4264,351180455,WIELUŃ,1963,8,-2.7,18.557778,51.211111
4265,351190465,ŁÓDŹ,1963,11,-3.9,19.455495,51.767715
4266,351190469,SULEJÓW,1963,7,-3.9,19.864444,51.352778
4267,351220495,LUBLIN-RADAWIEC,1963,10,-3.4,22.393611,51.216944
4268,351230497,WŁODAWA,1963,15,-5.3,23.529444,51.553333
4269,352140310,SŁUBICE,1963,8,-4.4,14.619444,52.348889
4270,352150300,GORZÓW WIELKOPOLSKI,1963,16,-6.5,15.277222,52.741111
4271,352160330,POZNAŃ,1963,12,-4.4,16.9331527,52.4079809
4272,352180345,KOŁO,1963,11,-2.9,18.661389,52.200278
4273,352190360,PŁOCK,1963,9,-6.2,19.725833,52.588333
4274,352200375,WARSZAWA,1963,12,-3.6,21.003886,52.2316535
4275,352220385,SIEDLCE,1963,13,-4.1,22.244722,52.181111
4276,352230399,TERESPOL,1963,7,-4.6,23.621389,52.078333
4277,353140200,ŚWINOUJŚCIE,1963,4,-5.9,14.242222,53.923333
4278,353140205,SZCZECIN,1963,14,-4.9,14.622778,53.395278
4279,353150210,RESKO-SMÓLSKO,1963,9,-5.9,15.414722,53.771667
4280,353160215,SZCZECINEK,1963,9,-5.6,16.746667,53.714722
4281,353170235,CHOJNICE,1963,15,-6.2,17.5325,53.715278
4282,353170240,BYDGOSZCZ,1963,13,-5.5,17.966667,53.1
4283,353180250,TORUŃ,1963,13,-5.6,18.595278,53.041944
4284,353200270,MŁAWA,1963,20,-7.8,20.361111,53.104167
4285,353200272,OLSZTYN,1963,15,-7.1,20.422778,53.771111
4286,353210280,MIKOŁAJKI,1963,16,-6.6,21.588611,53.789444
4287,353210285,OSTROŁĘKA,1963,17,-6.2,21.533889,53.065833
4288,353230295,BIAŁYSTOK,1963,13,-5.4,23.162222,53.107222
4289,354150100,KOŁOBRZEG,1963,12,-5.6,15.575616,54.176423
4290,354160105,KOSZALIN,1963,14,-7.0,16.155556,54.204444
4291,354160115,USTKA,1963,17,-5.6,16.854167,54.588333
4292,354170120,ŁEBA,1963,20,-6.3,17.534722,54.753611
4293,354170125,LĘBORK,1963,7,-4.4,17.723611,54.553056
4294,354180135,HEL,1963,7,-3.9,18.811944,54.603611
4295,354180150,GDAŃSK-RĘBIECHOWO,1963,13,-5.9,18.466667,54.383333
4296,354190160,ELBLĄG-MILEJEWO,1963,9,-6.3,19.543611,54.223056
4297,354220195,SUWAŁKI,1963,16,-6.5,22.948889,54.130833
4298,249180010,PSZCZYNA,1964,0,-1.8,18.916667,50.0
4299,249189996,JASTRZĘBIE-ZDRÓJ,1964,1,-1.3,18.566667,49.95
4300,249190130,MIĘDZYBRODZIE BIALSKIE,1964,0,-1.4,19.2,49.8
4301,249190190,MAKÓW PODHALAŃSKI,1964,3,-5.4,19.683333,49.733333
4302,249190350,ZAWOJA,1964,5,-2.1,19.516667,49.616667
4303,249190560,JABŁONKA,1964,4,-6.3,19.7,49.466667
4304,249199979,GUBAŁÓWKA,1964,6,-2.4,19.933333,49.3
4305,249199983,WITÓW,1964,6,-8.2,19.833333,49.333333
4306,249199986,SIENIAWA,1964,5,-5.3,19.916667,49.533333
4307,249199992,ŻYWIEC,1964,1,-2.7,19.233333,49.716667
4308,249199998,WADOWICE,1964,4,-5.4,19.516667,49.883333
4309,249200180,LIMANOWA,1964,4,-4.0,20.433333,49.683333
4310,249200260,ŁĄCKO,1964,2,-3.6,20.439444,49.559444
4311,249200370,KROŚCIENKO,1964,3,-5.6,20.433333,49.45
4312,249200470,KRYNICA,1964,9,-2.1,20.966667,49.416667
4313,249200490,MUSZYNA,1964,2,-0.5,20.883333,49.35
4314,249209986,MSZANA DOLNA,1964,1,-2.3,20.083333,49.666667
4315,249209991,ROŻNÓW,1964,0,-0.5,20.683333,49.766667
4316,249209999,BOCHNIA,1964,1,-6.3,20.4,49.983333
4317,249210070,BIECZ-GRUDNA,1964,2,-0.5,21.25,49.733333
4318,249210150,IWONICZ-ZDRÓJ,1964,4,-1.3,21.783333,49.566667
4319,249210230,WYSOWA,1964,11,-2.7,21.183333,49.433333
4320,249210240,BARWINEK,1964,20,-2.4,21.683333,49.433333
4321,249219993,KROSNO,1964,1,-0.8,21.75,49.683333
4322,249219996,ŻARNOWA,1964,0,0.1,21.816667,49.883333
4323,249220040,DYNÓW,1964,3,-0.1,22.233333,49.833333
4324,249220060,BIRCZA,1964,4,1.0,22.483333,49.683333
4325,249220080,SANOK-TREPCZA,1964,0,0.5,22.183333,49.583333
4326,249220170,BALIGRÓD-MCHAWA,1964,4,0.0,22.283333,49.35
4327,249220180,KOMAŃCZA,1964,4,-1.5,22.066667,49.333333
4328,249229993,BRZEGI DOLNE,1964,3,-0.3,22.616667,49.45
4329,250150220,KARPACZ,1964,2,-3.5,15.783333,50.783333
4330,250160130,SZCZAWNO-ZDRÓJ,1964,0,-1.7,16.233333,50.8
4331,250160520,LĄDEK-ZDRÓJ,1964,0,-2.7,16.883333,50.35
4332,250169994,DUSZNIKI-ZDRÓJ,1964,0,-3.9,16.4,50.4
4333,250169998,ŚWIDNICA,1964,0,-0.7,16.466667,50.85
4334,250170110,DOBROGOSZCZ,1964,0,-1.1,17.016667,50.766667
4335,250170140,GRODKÓW,1964,0,-2.9,17.4,50.683333
4336,250170250,OTMUCHÓW,1964,0,-3.4,17.166667,50.466667
4337,250170320,PRUDNIK,1964,0,-4.2,17.566667,50.316667
4338,250179999,OŁAWA,1964,0,-1.1,17.316667,50.95
4339,250180270,ŚWIERKLANIEC,1964,0,-1.6,18.95,50.433333
4340,250180380,SUKOWICE,1964,0,-0.6,18.166667,50.266667
4341,250189996,LUBLINIEC,1964,0,-1.7,18.7,50.683333
4342,250190030,SILNICZKA,1964,0,-1.2,19.766667,50.916667
4343,250190250,ZĄBKOWICE,1964,0,-2.1,19.283333,50.366667
4344,250190380,BIERUŃ STARY,1964,0,-2.2,19.1,50.083333
4345,250190390,KRAKÓW-OBSERWATORIUM,1964,0,-4.9,19.966667,50.066667
4346,250199993,OLKUSZ,1964,0,-2.9,19.566667,50.283333
4347,250200120,SKRONIÓW,1964,0,-4.1,20.266667,50.633333
4348,250200220,SIELEC,1964,0,-4.9,20.416667,50.316667
4349,250200230,BORUSOWA,1964,0,-3.7,20.8,50.283333
4350,250200310,WIELICZKA,1964,1,-5.5,20.05,50.0
4351,250210130,STASZÓW,1964,0,-5.3,21.183333,50.6
4352,250210180,CHORZELÓW,1964,1,-2.1,21.45,50.35
4353,250219988,KOLBUSZOWA,1964,0,-1.0,21.8,50.233333
4354,250220140,TARNOGRÓD,1964,5,-1.9,22.75,50.366667
4355,250229993,OŻAŃSK,1964,5,-2.3,22.583333,50.033333
4356,250229995,LEŻAJSK,1964,13,-1.3,22.416667,50.25
4357,250230030,WERBKOWICE,1964,15,-4.3,23.766667,50.75
4358,250230070,TOMASZÓW LUBELSKI,1964,7,-4.3,23.4,50.45
4359,250239994,LUBACZÓW,1964,3,-3.1,23.133333,50.15
4360,251150250,ZGORZELEC,1964,0,-2.9,15.033333,51.133333
4361,251159996,SZPROTAWA,1964,0,-3.6,15.533333,51.566667
4362,251169999,WIŃSKO,1964,0,-2.3,16.616667,51.466667
4363,251170090,SMOLICE,1964,0,-2.6,17.183333,51.7
4364,251170290,NAMYSŁÓW,1964,0,-1.6,17.733333,51.083333
4365,251180090,SIERADZ,1964,0,-0.8,18.7,51.6
4366,251190050,PUCZNIEW,1964,0,-0.4,19.083333,51.783333
4367,251200030,SKIERNIEWICE,1964,0,-0.1,20.166667,51.966667
4368,251210120,PUŁAWY,1964,0,-1.6,21.966667,51.416667
4369,251219997,OPOLE LUBELSKIE,1964,0,-1.7,21.933333,51.133333
4370,251220070,SOBIESZYN,1964,1,-1.6,22.15,51.616667
4371,251229996,FELIN,1964,4,-3.0,22.633333,51.233333
4372,251229998,NOWA WIEŚ,1964,5,-1.9,22.75,51.45
4373,251229999,RADZYŃ PODLASKI,1964,1,-1.8,22.6,51.766667
4374,251239997,KRASNYSTAW,1964,8,-2.6,23.15,51.0
4375,252150050,KRZYŻ,1964,0,-4.4,15.983333,52.883333
4376,252150120,GORZYŃ,1964,0,-3.9,15.9,52.566667
4377,252159997,TRZEBIECHÓW,1964,0,-3.4,15.733333,52.016667
4378,252159999,SULĘCIN,1964,0,-4.0,15.1,52.45
4379,252160110,SZAMOTUŁY-BABORÓWKO,1964,1,-4.2,16.633333,52.583333
4380,252160230,WIELICHOWO,1964,0,-3.2,16.35,52.116667
4381,252170110,GNIEZNO,1964,0,-2.7,17.566667,52.55
4382,252170210,KÓRNIK,1964,0,-2.8,17.1,52.25
4383,252180080,KOŁUDA WIELKA,1964,2,-2.7,18.15,52.733333
4384,252189999,CIECHOCINEK,1964,0,-2.9,18.8,52.883333
4385,252199995,TOPOLA-BŁONIE,1964,0,-0.5,19.183333,52.083333
4386,252200060,POŚWIĘTNE,1964,2,-1.0,20.383333,52.633333
4387,252200120,LEGIONOWO,1964,1,-0.4,20.966667,52.4
4388,252200150,WARSZAWA-BIELANY,1964,3,-0.3,20.966667,52.283333
4389,252209995,BRWINÓW,1964,1,-0.4,20.716667,52.133333
4390,252209997,NIEPOKALANÓW,1964,1,-0.2,20.416667,52.2
4391,252210050,PUŁTUSK,1964,1,-0.6,21.001667,52.067778
4392,252210160,WARSZAWA-OBSERWATORIUM,1964,2,0.0,21.033333,52.216667
4393,252219993,ŚWIDER,1964,1,-0.4,21.25,52.116667
4394,252219995,SINOŁĘKA,1964,0,-1.2,21.916667,52.216667
4395,252220030,SZEPIETOWO,1964,0,-1.0,22.55,52.85
4396,252230120,BIAŁOWIEŻA,1964,6,-1.7,23.85,52.7
4397,252239995,BIAŁA PODLASKA,1964,1,-1.7,23.083333,52.033333
4398,252239998,BIELSK PODLASKI,1964,0,-0.9,23.166667,52.766667
4399,253149998,LIPNIK (LIPKI),1964,0,-3.8,14.966667,53.35
4400,253149999,TRZEBIEŻ,1964,0,-4.2,14.533333,53.666667
4401,253150190,PRZELEWICE,1964,0,-4.3,15.083333,53.1
4402,253160090,WIERZCHOWO,1964,2,-5.2,16.116667,53.466667
4403,253169997,POŁCZYN-ZDRÓJ,1964,0,-4.8,16.083333,53.766667
4404,253180020,RADOSTOWO,1964,0,-2.9,18.75,53.983333
4405,253180090,ŚLIWICE,1964,0,-3.8,18.183333,53.7
4406,253190070,PRABUTY,1964,0,-3.2,19.216667,53.733333
4407,253209993,PRZASNYSZ,1964,1,-1.8,20.9,53.033333
4408,253209997,BISKUPIEC,1964,0,-2.8,20.983333,53.85
4409,253210130,SZCZYTNO,1964,0,-3.0,21.016667,53.583333
4410,253219998,ZAWODZIE,1964,0,-2.5,21.4,53.383333
4411,253220070,BIEBRZA-PIEŃCZYKÓWEK,1964,0,-2.2,22.6,53.65
4412,253220090,SZCZUCZYN,1964,0,-2.2,22.283333,53.566667
4413,253230020,RÓŻANYSTOK,1964,0,-1.8,23.4,53.633333
4414,254140010,DZIWNÓW,1964,0,-3.8,14.733333,54.016667
4415,254160020,DARŁOWO,1964,0,-3.1,16.383333,54.45
4416,254170140,KOŚCIERZYNA,1964,0,-3.6,17.966667,54.133333
4417,254179996,CZARNA DĄBRÓWKA,1964,0,-3.1,17.566667,54.35
4418,254179998,SŁUPSK,1964,0,-2.5,17.0,54.466667
4419,254180010,ROZEWIE,1964,0,-1.9,18.333333,54.833333
4420,254180060,GDYNIA,1964,0,-0.8,18.566667,54.516667
4421,254180110,GDAŃSK-ŚWIBNO,1964,0,-1.8,18.933333,54.333333
4422,254189998,HOPOWO,1964,0,-3.2,18.25,54.25
4423,254190120,KMIECIN,1964,0,-2.3,19.166667,54.183333
4424,254199998,TOLKMICKO,1964,0,-2.1,19.533333,54.316667
4425,254200080,LIDZBARK WARMIŃSKI,1964,0,-2.6,20.6,54.133333
4426,254219999,GIŻYCKO,1964,0,-2.6,21.8,54.033333
4427,254220030,GOŁDAP,1964,0,-2.5,22.316667,54.316667
4428,254220090,OLECKO,1964,0,-2.8,22.483333,54.05
4429,349190600,BIELSKO-BIAŁA,1964,4,-2.1,19.001111,49.808056
4430,349190625,ZAKOPANE,1964,10,-7.8,19.960278,49.293889
4431,349190650,KASPROWY WIERCH,1964,100,-6.7,19.981944,49.2325
4432,349200660,NOWY SĄCZ,1964,2,-2.4,20.689167,49.627222
4433,349220690,LESKO,1964,2,-0.5,22.341667,49.466389
4434,349220695,PRZEMYŚL,1964,5,-1.3,22.771944,49.804167
4435,350150500,JELENIA GÓRA,1964,0,-6.4,15.788889,50.900278
4436,350150510,ŚNIEŻKA,1964,20,-3.1,15.739444,50.736111
4437,350160520,KŁODZKO,1964,0,-1.2,16.614167,50.436944
4438,350170530,OPOLE,1964,0,-2.7,17.968889,50.626944
4439,350180540,RACIBÓRZ,1964,0,-0.3,18.191667,50.061667
4440,350190550,CZĘSTOCHOWA,1964,0,-1.3,19.0925,50.8125
4441,350190560,KATOWICE,1964,0,-2.2,19.0241157,50.25635
4442,350190566,KRAKÓW-BALICE,1964,0,-5.2,19.801944,50.080278
4443,350200570,KIELCE-SUKÓW,1964,0,-4.1,20.692222,50.810278
4444,350200575,TARNÓW,1964,1,-0.3,20.984444,50.03
4445,350210585,SANDOMIERZ,1964,2,-3.9,21.715833,50.696667
